"Case ID","Case","Automation","Configurations","Created at","Created by","Description","Estimate","Expected","Folder","Forecast","Issues","Preconditions","Priority","Scenarios (Step)","State","Status (latest)","Status date","Steps (Expected)","Steps (Step)","Tags","Template","Updated at","Updated by"
"648100","A user can get timeline info for a route with a link","No","","2024-09-16T17:56:39.202Z","Philip","","","","Routes","","","","Normal","<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: A user can get timeline info for a route with a link
  Given a valid link for a route's timeline
  And a valid permanent auth token
	When the user requests a route timeline
	Then they see all the stops
	And they see all the orders in each stop
	And the expected arrival time for each stop 
	And the distance to the stop from the previous stop or start location</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: A user sees start and end location in the route timeline
  Given the route has a start and/or end location
  When a user requests the route timeline
	Then they see the start and end location before/after the stops
	And the expected arrival time for the start and end locations
	And the distance to the end location from the last stop</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: A user can see order status in the route timeline
  Given an order is scheduled to a route
	When the user requests the route's timeline
	Then they see the status of each order</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: A user can get an empty timeline
  Given no orders scheduled to a route
	When the user requests a route timeline
	Then they will see no stops in the timeline
	And a successful HTTP response</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: A user can get an error
  Given an invalid timeline ID
	When the user requests that route timeline
	Then they will get a meaningful error</code></pre>","Active","Skipped","2025-07-15T17:50:00.893Z","","","","BDD Feature","2025-07-23T16:43:12.417Z","Teja Vajha"
"201","Routicians can generate non expiring access token for a service account","No","","2024-01-31T03:06:05.287Z","Andrew Kwok","<ol>
<li>Call the planning-service endpoint in path <code>/user/api/add</code> using the ROUTICIAN access token and the following request body:</li>
</ol>
<p>{<br />
""description"": ""Token Usage Description"",<br />
""organizationEmail"": ""&lt;VALID EXISTENT EMAIL&gt;"",<br />
""userName"": ""x-men-optimization-user""<br />
}</p>","","<p>Step 1 validation:</p>
<p>The response should contain the following values:</p>
<ol>
<li>Description: Describing what the token is going to be used for.</li>
<li>OrganizationID: Organization for which the token was generated.</li>
<li>ID: JWT Token ID</li>
<li>Type: The type of token generated. Should be 'api'.</li>
<li>User: Contains the user ID generated and the user name. The user name should match what was provided in the input body (""x-men-optimization-user"").</li>
<li>AccessToken: JWT Token generated, which should be used for the API requests by the user.</li>
</ol>
<p>The JWT Token payload (you can see it in <a href=""https://jwt.io/"">https://jwt.io/</a>) should:</p>
<ol>
<li>Have the field ""jti"" matching the value from the field ""ID"" from the response body.</li>
<li>Have the field ""orgId"" matching the value from the field ""organizationID"" from the response body.</li>
<li>Have the field ""userId"" matching the value from the field ""user.id"" from the response body.</li>
<li>Have the field ""type"" matching the value from the field ""type"" from the response body.</li>
<li>NOT have the field ""exp"".</li>
</ol>","Routific Admin","","","","Normal","","Draft","Skipped","2025-07-14T21:03:31.204Z","","","","Case (text)","",""
"202","Routician can grant the ability to enable SMS notifications","No","","2024-01-31T03:06:05.292Z","Andrew Kwok","<p>Navigate to the notifications settings page</p>","","<p>User can enable SMS notifications</p>","Routific Admin","","","","Normal","","Draft","Skipped","2025-07-14T21:03:37.465Z","","","","Case (text)","",""
"203","Routician can block the ability to enable SMS notifications","No","","2024-01-31T03:06:05.296Z","Andrew Kwok","<p>Navigate to the notifications settings page</p>","","<ul>
<li>User cannot enable SMS notifications</li>
<li>Affordance to contact support to enable SMS notifications is displayed</li>
</ul>","Routific Admin","","","","Normal","","Draft","Skipped","2025-07-14T21:03:40.495Z","","","","Case (text)","",""
"204","Routician can create a project using ""Visualize Job"" option","No","","2024-01-31T03:06:05.300Z","Andrew Kwok","","","","Routific Admin","","","","Normal","","Draft","Skipped","2025-07-14T21:03:42.661Z","","","","Case (text)","",""
"75771","Routician can grant access to time balance optimization preference","No","","2024-02-29T23:57:25.066Z","Andrew Kwok","","","","Routific Admin","","ROUT-9440","","Normal","<p>Granted access scenario</p>
<p>Revoked access scenario</p>","Draft","Skipped","2025-07-14T21:03:44.802Z","","","","BDD Feature","2024-02-29T23:58:27.260Z","Andrew Kwok"
"512984","Routicians can enable a user survey in app","No","","2024-07-31T18:03:39.258Z","Jenya Farris","","","","Routific Admin","","","","Normal","<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Routician can enable a survey after scheduling
  Given a survey is configured in Gleap to trigger after a first scheduling operation
  When a Routician enables the survey
  And a user schedules orders for the first time
  Then the survey will appear</code></pre>","Draft","Skipped","2025-07-14T21:03:46.755Z","","","","BDD Feature","",""
"205","Users without Routician role cannot access external organizations","No","","2024-01-31T03:06:05.302Z","Andrew Kwok","<p>User A attempts to join an external organization by starting a debugging session</p>","","<p>Access is not granted</p>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"206","Routicians are redirected to external organization space with DEBUG permission when access has been granted and session is still valid","No","","2024-01-31T03:06:05.306Z","Andrew Kwok","<ol>
<li>The routician attemps to access an organization within the session validity.</li>
</ol>","","<ul>
<li>Routician is redirected to external organization space.</li>
<li>Routician can not modify anything during this DEBUG session.</li>
</ul>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"207","Routicians are redirected to original space after access to support organization has expired","No","","2024-01-31T03:06:05.311Z","Andrew Kwok","<ol>
<li>The routician attemps to access the organization after the validity of the support access.</li>
</ol>","","<ul>
<li>All requests done by the Routician after the validity return 401.</li>
<li>READ-ONLY access is revoked.</li>
<li>Routician is redirected to their original organization.</li>
<li>Organization is removed from list of active support requests.</li>
</ul>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"208","Support access to external organizations are recorded for tracking","No","","2024-01-31T03:06:05.315Z","Andrew Kwok","<ol>
<li>A routician accesses an organization within the session validity.</li>
<li>Routician closes the access to external organization.</li>
</ol>","","<ul>
<li>An access record is created when the user access the space for the first time and the DEBUG token is generated.</li>
<li>The record is updated when the token is revoked.</li>
</ul>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"209","Routician is always redirected to an external organization after login if an active debugging session exists","No","","2024-01-31T03:06:05.320Z","Andrew Kwok","<p>User closes the browser and reopens another browser and logs in</p>","","<p>User is landed into the previous support organization</p>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"210","Routician can access Internal tools menu","No","","2024-01-31T03:06:05.324Z","Andrew Kwok","<p>1 - Click on “Internal Tool” item in the left nav menu</p>","","<p>1 - Internal Tool menu item should be visible to a Routician<br />
1 - Clicking on the menu item should result in two options: Visualize Job, and Debug Organization</p>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
"211","Routician can access an organization using dispatcher’s email","No","","2024-01-31T03:06:05.328Z","Andrew Kwok","<p>1 - Click on Internal tools menu item and navigate to debug organization option<br />
2 - Enter User 1’s email and click on “Find Organization”<br />
3 - Verify Organization name from search result matches User 1’s Organization<br />
4 - Click Enter Debug mode<br />
5 - Click on “Exit debug mode”<br />
6 - Repeat step 1<br />
7 - Enter User 2’s email and click on “Find Organization”<br />
8 - Verify Organization name from search result matches User 2’s Organization<br />
9 - Click Enter Debug mode</p>","","<p>3 - Organization name and uuid returned by the search matches the organization User 1 is assigned to.<br />
3 - Search result also shows all users assigned a dispatcher role within the matching organization. Searched email should be part of this list.<br />
4 - Routician user can enter debug mode and access the Org 2’s data<br />
8 - Organization name and uuid returned by the search matches the organization User 2 is assigned to.<br />
8 - Search result also shows all users assigned a dispatcher role within the matching organization. Searched email should be part of this list.<br />
9 - Routician user can enter debug mode and access the Org 2’s data</p>","Debugging User's Organizations","","","","Normal","","Draft","Skipped","2025-07-14T21:04:03.307Z","","","","Case (text)","",""
