Case ID,Case,Created at,Folder,Scenarios (Step),State
380,Show empty timeline with Start Location only,2024-01-31T03:06:07.996Z,Timeline view is selected,,Draft
381,Show empty timeline with Start and End locations,2024-01-31T03:06:08.002Z,Timeline view is selected,,Draft
382,Show fully optimized route,2024-01-31T03:06:08.009Z,Timeline view is selected,,Draft
383,Gantt Chart is hidden in Collapse Mode,2024-01-31T03:06:08.016Z,Timeline view is selected,,Draft
384,Show empty timeline with no start and stop locations if route is created without them,2024-01-31T03:06:08.023Z,Timeline view is selected,,Draft
385,Reoptimizing a route should show loading state,2024-01-31T03:06:08.029Z,Timeline view is selected,,Draft
386,"On success of reoptimization, should stay in timeline view (and not go to /route path)",2024-01-31T03:06:08.036Z,Timeline view is selected,,Draft
387,"Add a new stop on schedule routes, only one route should change",2024-01-31T03:06:08.043Z,Schedule new orders with best-insert,,Draft
388,Invalid stop (out of region) should fail schedule all operation,2024-01-31T03:06:08.054Z,Schedule new orders with best-insert,,Draft
389,Add stops that can't be assigned,2024-01-31T03:06:08.064Z,Schedule new orders with best-insert,,Draft
390,Schedule new orders big scenario,2024-01-31T03:06:08.074Z,Schedule new orders with best-insert,,Draft
391,"Ratio between new orders / total orders in project is bigger than 10%, should reoptimize",2024-01-31T03:06:08.085Z,Schedule new orders with best-insert,,Draft
392,Optimize with stops having open ended time windows,2024-01-31T03:06:08.095Z,Scheduling / Optimization Actions,,Draft
393,Assign a stop to a route with other stops,2024-01-31T03:06:08.104Z,Assign an Unscheduled Stop,,Draft
394,Assign a stop to an empty route,2024-01-31T03:06:08.111Z,Assign an Unscheduled Stop,,Draft
395,Assign a stop while another stop assign is in progress,2024-01-31T03:06:08.118Z,Assign an Unscheduled Stop,,Draft
396,Unable to assign a stop currently pending assign,2024-01-31T03:06:08.125Z,Assign an Unscheduled Stop,,Draft
397,Open a project pending assign and show assigning message,2024-01-31T03:06:08.132Z,Assign an Unscheduled Stop,,Draft
398,I can switch dates in the calendar while assigning an unscheduled stop,2024-01-31T03:06:08.139Z,Assign an Unscheduled Stop,,Draft
399,Only routes on the selected date are shown as assign options,2024-01-31T03:06:08.145Z,Assign an Unscheduled Stop,,Draft
400,Cannot assign a stop to a completed route,2024-01-31T03:06:08.152Z,Assign an Unscheduled Stop,,Draft
401,Assign a stop with overnight time window,2024-01-31T03:06:08.159Z,Assign an Unscheduled Stop,,Draft
402,Assign out of region stop to an existing route/s,2024-01-31T03:06:08.165Z,Assign an Unscheduled Stop,,Draft
403,"Schedule questionable address, warning modal will pop up warning users address is questionable",2024-01-31T03:06:08.181Z,Questionable and Invalid Addresses,,Draft
404,"Questionable address will be scheduled, warning tooltip will appear on visit timeline card",2024-01-31T03:06:08.188Z,Questionable and Invalid Addresses,,Draft
405,"Clicking on ""Review"" on warning will open Location Suggestions Modal",2024-01-31T03:06:08.195Z,Questionable and Invalid Addresses,,Draft
406,Invalid address cannot be scheduled,2024-01-31T03:06:08.201Z,Questionable and Invalid Addresses,,Draft
407,"Attempt to schedule invalid address, warning modal will pop up warning users address is invalid",2024-01-31T03:06:08.208Z,Questionable and Invalid Addresses,,Draft
408,Re-assign a stop to a route with other stops,2024-01-31T03:06:08.215Z,Re-Assign a Scheduled Stop,,Draft
409,Re-assign a stop to an empty route,2024-01-31T03:06:08.224Z,Re-Assign a Scheduled Stop,,Draft
410,Re-assign a stop while another stop is pending re-assign,2024-01-31T03:06:08.231Z,Re-Assign a Scheduled Stop,,Draft
411,Unable to re-assign a stop currently pending re-assign,2024-01-31T03:06:08.237Z,Re-Assign a Scheduled Stop,,Draft
412,Re-assign the only remaining stop in a route,2024-01-31T03:06:08.244Z,Re-Assign a Scheduled Stop,,Draft
413,Read-only users should not be able to re-assign stops,2024-01-31T03:06:08.251Z,Re-Assign a Scheduled Stop,,Draft
414,"""Scheduled To"" routes drop-down within a stop info card should show utilization gauges",2024-01-31T03:06:08.260Z,Re-Assign a Scheduled Stop,,Draft
415,I can switch dates in the calendar while re-assigning a scheduled stop,2024-01-31T03:06:08.271Z,Re-Assign a Scheduled Stop,,Draft
416,Only routes on the selected date are shown as re-assign options,2024-01-31T03:06:08.278Z,Re-Assign a Scheduled Stop,,Draft
417,Cannot re-assign stop to a completed route,2024-01-31T03:06:08.284Z,Re-Assign a Scheduled Stop,,Draft
418,Cannot re-assign completed stop,2024-01-31T03:06:08.291Z,Re-Assign a Scheduled Stop,,Draft
419,Cannot re-assign next delivery stop,2024-01-31T03:06:08.298Z,Re-Assign a Scheduled Stop,,Draft
420,Dragging a single stop marker to another route should show reassignment map popup over the route and will reassign the stop,2024-01-31T03:06:08.314Z,Re-Assign a Scheduled Stop,,Draft
421,Unschedule a stop in a route containing other stops,2024-01-31T03:06:08.321Z,Unschedule a Stop,,Draft
422,Unschedule the last remaining stop in a route,2024-01-31T03:06:08.328Z,Unschedule a Stop,,Draft
423,Unschedule a stop and then assign it to a route,2024-01-31T03:06:08.334Z,Unschedule a Stop,,Draft
424,Unschedule a stop while another unschedule is in progress,2024-01-31T03:06:08.341Z,Unschedule a Stop,,Draft
425,Unscheduling a stop should move it to the unscheduled tray and open the tray,2024-01-31T03:06:08.348Z,Unschedule a Stop,,Draft
426,Unable to unschedule a stop during project schedule,2024-01-31T03:06:08.355Z,Unschedule a Stop,,Draft
427,Read-only users should not be able to unschedule any scheduled stops,2024-01-31T03:06:08.362Z,Unschedule a Stop,,Draft
428,Open a project pending unschedule and show unscheduling message,2024-01-31T03:06:08.371Z,Unschedule a Stop,,Draft
429,Unscheduling a stop from a route should decrease the utilization gauges,2024-01-31T03:06:08.378Z,Unschedule a Stop,,Draft
430,I can switch dates in the calendar while unscheduling a stop,2024-01-31T03:06:08.389Z,Unschedule a Stop,,Draft
431,Cannot unschedule a completed stop,2024-01-31T03:06:08.395Z,Unschedule a Stop,,Draft
432,Cannot unschedule next delivery stop,2024-01-31T03:06:08.402Z,Unschedule a Stop,,Draft
433,"Unschedule stop confirmation modal does not pop up after ""Don't show again"" is checked",2024-01-31T03:06:08.409Z,Unschedule a Stop,,Draft
434,Schedule date with stops with time windows,2024-01-31T03:06:08.419Z,Project Schedule by Date,,Draft
435,Schedule date with stops without time windows,2024-01-31T03:06:08.426Z,Project Schedule by Date,,Draft
436,Schedule date with stops with a mix of time windows / no time windows,2024-01-31T03:06:08.433Z,Project Schedule by Date,,Draft
437,Schedule date with stops with load + capacity,2024-01-31T03:06:08.439Z,Project Schedule by Date,,Draft
438,Re-optimize a scheduled project after adding more stops,2024-01-31T03:06:08.446Z,Project Schedule by Date,,Draft
439,Pending schedule status shows when opening a project,2024-01-31T03:06:08.455Z,Project Schedule by Date,,Draft
440,Unable to schedule/dispatch a date currently being scheduled,2024-01-31T03:06:08.462Z,Project Schedule by Date,,Draft
441,Open a project pending schedule and show scheduling message,2024-01-31T03:06:08.469Z,Project Schedule by Date,,Draft
442,User should see a notification that not all stops could be scheduled if some stops remain unscheduled,2024-01-31T03:06:08.476Z,Project Schedule by Date,,Draft
443,Successfully scheduling stops should result in the unscheduled tray to close,2024-01-31T03:06:08.486Z,Project Schedule by Date,,Draft
444,Attempt to schedule a project that fails engine validation and returns a failure notification,2024-01-31T03:06:08.497Z,Project Schedule by Date,,Draft
445,I can switch dates in the calendar while scheduling a project,2024-01-31T03:06:08.507Z,Project Schedule by Date,,Draft
446,Cannot schedule stops when all routes have been dispatched,2024-01-31T03:06:08.514Z,Project Schedule by Date,,Draft
447,"Can schedule stops when there are non-dispatched routes, and schedules to only non-dispatched routes",2024-01-31T03:06:08.520Z,Project Schedule by Date,,Draft
448,Schedule date with stops with overnight time windows,2024-01-31T03:06:08.527Z,Project Schedule by Date,,Draft
449,Strict start optimization preference is respected,2024-01-31T03:06:08.534Z,Project Schedule by Date,,Draft
450,"Schedule date with stops when stops tray contains invalid and valid addresses, invalid address warning modal will appear",2024-01-31T03:06:08.541Z,Project Schedule by Date,,Draft
451,Schedule a slow optimization,2024-01-31T03:06:08.550Z,Project Schedule by Date,,Draft
452,Schedule new stops on an overtime route,2024-01-31T03:06:08.559Z,Project Schedule by Date,,Draft
453,Re-order a stop to the beginning of the route,2024-01-31T03:06:08.569Z,Re-order a Scheduled Stop,,Draft
454,Re-order a stop to the end of the route,2024-01-31T03:06:08.576Z,Re-order a Scheduled Stop,,Draft
455,Re-order a stop to the middle of the route,2024-01-31T03:06:08.583Z,Re-order a Scheduled Stop,,Draft
456,Able to re-order while that route is being re-ordered,2024-01-31T03:06:08.589Z,Re-order a Scheduled Stop,,Draft
457,Able to re-order while a different route is being re-ordered,2024-01-31T03:06:08.597Z,Re-order a Scheduled Stop,,Draft
458,Read-only users should not be able to re-order stops within a route,2024-01-31T03:06:08.603Z,Re-order a Scheduled Stop,,Draft
459,Open a project pending reorder and show reordering message,2024-01-31T03:06:08.612Z,Re-order a Scheduled Stop,,Draft
460,Re-ordering a stop within a route such that the ETAs change should change the route's working time utilization gauge,2024-01-31T03:06:08.619Z,Re-order a Scheduled Stop,,Draft
461,I can switch dates in the calendar while re-ordering a scheduled stop,2024-01-31T03:06:08.629Z,Re-order a Scheduled Stop,,Draft
462,Cannot re-order stop to completed portion of dispatched route,2024-01-31T03:06:08.636Z,Re-order a Scheduled Stop,,Draft
463,Cannot re-order stop that is next delivery in dispatched route,2024-01-31T03:06:08.643Z,Re-order a Scheduled Stop,,Draft
464,Add optimization preferences at the organization level through GraphQL API,2024-01-31T03:06:08.649Z,Optimization Preferences,,Draft
465,Add optimization preferences at the project level through GraphQL API,2024-01-31T03:06:08.656Z,Optimization Preferences,,Draft
466,Retrieve the most recent optimization preferences from the GraphQL API,2024-01-31T03:06:08.663Z,Optimization Preferences,,Draft
467,Exclude toll roads from optimization,2024-01-31T03:06:08.669Z,Optimization Preferences,,Draft
468,Squash Duration for stops at the same location as a stop preceding it,2024-01-31T03:06:08.680Z,Optimization Preferences,,Draft
469,Balance working times of routes,2024-01-31T03:06:08.694Z,Optimization Preferences,,Draft
470,Exclude ferry routes from optimization,2024-01-31T03:06:08.701Z,Optimization Preferences,,Draft
471,Add default order duration and schedule,2024-01-31T03:06:08.712Z,Optimization Preferences,,Draft
472,Visit balance optimization preference,2024-01-31T03:06:08.721Z,Optimization Preferences,,Draft
473,"If balance by visits is enabled, balance by stops is disabled and vice versa",2024-01-31T03:06:08.728Z,Optimization Preferences,,Draft
